Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
11/13/20,343.5351887,347.0452922,342.9936883,346.2717285,62892200,13,4,46,11,2020
11/16/20,349.056608,350.797141,347.7125064,350.5940857,74541100,16,0,47,11,2020
11/17/20,348.0799719,349.965574,346.5038071,348.7084961,66111000,17,1,47,11,2020
11/18/20,348.9889446,349.559453,344.4731843,344.5118713,70591300,18,2,47,11,2020
11/19/20,343.8542942,346.3490621,342.4521769,345.9622803,59940900,19,3,47,11,2020
11/20/20,345.6915678,345.9043023,343.5158866,343.5932312,70417300,20,4,47,11,2020
11/23/20,345.4787846,346.9679256,343.1483851,345.652832,63230600,23,0,48,11,2020
11/24/20,348.3120081,351.7931036,347.4224129,351.2225952,62415900,24,1,48,11,2020
11/25/20,351.1355681,351.164576,349.5400746,350.6810913,45330900,25,2,48,11,2020
11/27/20,351.8221136,352.1508796,350.6037228,351.6577454,28514100,27,4,48,11,2020
11/30/20,350.8454774,351.1259068,347.3063955,350.1009216,83872700,30,0,49,11,2020
12/1/20,353.4949658,355.5352568,352.8760913,353.9300842,74231400,1,1,49,12,2020
12/2/20,352.7697215,354.8390203,352.1702053,354.6746521,45927000,2,2,49,12,2020
12/3/20,354.5682933,356.0284264,353.4272766,354.5779724,62882000,3,3,49,12,2020
12/4/20,355.1872354,357.633667,355.0905325,357.633667,50749900,4,4,49,12,2020
12/7/20,356.8310172,357.4112047,355.5739689,356.8987122,48944300,7,0,50,12,2020
12/8/20,355.5739978,358.5329219,355.5256612,357.9430847,42458900,8,1,50,12,2020
12/9/20,358.6296125,358.7939808,353.8624605,354.7327271,74098300,9,2,50,12,2020
12/10/20,353.3015447,355.7092886,352.3925912,354.6166382,57735400,10,3,50,12,2020
12/11/20,352.8471155,354.6263356,351.2613011,354.2008667,57698600,11,4,50,12,2020
12/14/20,356.4635383,357.5851966,352.4312637,352.6149902,69216200,14,0,51,12,2020
12/15/20,355.2645369,357.3822021,353.8334411,357.3822021,63865300,15,1,51,12,2020
12/16/20,357.6046395,358.900375,356.6860068,357.9430847,58420500,16,2,51,12,2020
12/17/20,359.6546231,360.1574366,358.7940061,359.9447021,64119500,17,3,51,12,2020
12/18/20,360.2457385,360.4205278,356.4099161,358.5074768,136542300,18,4,51,12,2020
12/21/20,354.4191781,367.5191897,351.5641675,357.2256165,96386700,21,0,52,12,2020
12/22/20,357.5654948,357.682021,355.4485231,356.6235352,47949000,22,1,52,12,2020
12/23/20,357.6334973,358.934756,356.6041429,356.9440308,46201400,23,2,52,12,2020
12/24/20,357.4392551,358.3618037,356.8274925,358.3326721,26457900,24,3,52,12,2020
12/28/20,360.993419,361.8188524,360.3428045,361.4110107,39000400,28,0,53,12,2020
12/29/20,363.0035666,363.1880763,360.1097044,360.7214966,53680500,29,1,53,12,2020
12/30/20,361.5760939,362.3141327,360.8283643,361.2362061,49455300,30,2,53,12,2020
12/31/20,361.0322967,363.8290442,360.4982084,363.0715942,78520700,31,3,53,12,2020
1/4/21,364.460258,364.596225,354.2735202,358.1287537,110210800,4,0,1,1,2021
1/5/21,357.4587308,361.7315268,357.4101585,360.5953369,66426200,5,1,1,1,2021
1/6/21,359.0221423,366.0819947,358.449202,362.7511292,107997700,6,2,1,1,2021
1/7/21,365.2274124,368.9175472,365.0429027,368.140686,68766800,7,3,1,1,2021
1/8/21,369.5876066,370.4615827,366.1985077,370.2382507,71677200,8,4,1,1,2021
1/11/21,366.9268102,369.5778701,366.8005636,367.7425232,51034700,11,0,2,1,2021
1/12/21,367.9368073,368.8787375,365.4799178,367.8202515,52547700,12,1,2,1,2021
1/13/21,367.7425542,369.8498056,366.9268411,368.8107605,45303600,13,2,2,1,2021
1/14/21,369.5876247,370.1120223,367.1696169,367.5191956,49989100,14,3,2,1,2021
1/15/21,365.8294916,366.6646159,362.8968068,364.8389893,107160000,15,4,2,1,2021
1/19/21,367.4026384,368.2669238,365.858607,367.7036743,51233300,19,1,3,1,2021
1/20/21,370.0925439,373.6661819,369.6847022,372.7922058,61836100,20,2,3,1,2021
1/21/21,373.3748529,373.8215762,372.1707093,373.1320801,47840100,21,3,3,1,2021
1/22/21,371.1995787,373.0252347,370.8014278,371.8113708,52860500,22,4,3,1,2021
1/25/21,372.5785841,373.6467608,367.5191775,373.277771,70402000,25,0,4,1,2021
1/26/21,374.2682925,374.6955751,372.4523566,372.6951294,42665300,26,1,4,1,2021
1/27/21,369.2283109,369.325426,361.2556602,363.5862732,123351100,27,2,4,1,2021
1/28/21,365.4798909,370.8888763,365.0235065,366.7131958,94198100,28,3,4,1,2021
1/29/21,364.7709994,365.7809426,357.6237526,359.3717346,126765100,29,4,4,1,2021
2/1/21,362.9161894,366.4315347,359.6727485,365.3536377,75817600,1,0,5,2,2021
2/2/21,368.6747994,372.1416024,365.4410785,370.5198669,64450700,2,1,5,2,2021
2/3/21,371.384128,372.6077124,369.4807975,370.8111877,52427100,3,2,5,2,2021
2/4/21,371.8890607,375.0742385,370.9276899,375.0256958,47142600,4,3,5,2,2021
2/5/21,376.9775943,377.2397783,374.9771489,376.5017395,48669800,5,4,5,2,2021
2/8/21,378.016652,379.2693679,377.1232647,379.2208252,38365200,8,0,6,2,2021
2/9/21,378.3468407,379.5898659,377.9195878,378.9683533,35551100,9,1,6,2,2021
2/10/21,380.7842876,380.9396657,376.2978508,378.8032532,59154400,10,2,6,2,2021
2/11/21,379.9296857,380.3666885,376.8804749,379.4150085,42913300,11,3,6,2,2021
2/12/21,378.579893,381.5417092,378.5021891,381.2892456,50593300,12,4,6,2,2021
2/16/21,382.5710909,382.7750414,380.2113464,380.9590759,50972400,16,1,7,2,2021
2/17/21,379.1334275,381.3086622,378.074912,381.0464783,52290600,17,2,7,2,2021
2/18/21,378.3274363,380.2016353,376.5309116,379.4247742,59712800,18,3,7,2,2021
2/19/21,380.7357647,381.0368007,378.2885957,378.7547302,83241000,19,4,7,2,2021
2/22/21,375.8705927,378.3565841,375.5598364,375.8414612,67414200,22,0,8,2,2021
2/23/21,373.539956,377.7059457,369.2088974,376.2978516,107284100,23,1,8,2,2021
2/24/21,375.1616584,380.8911203,374.132304,380.444397,72433900,24,2,8,2,2021
2/25/21,379.123685,380.5511901,369.7720728,371.2772522,146670500,25,3,8,2,2021
2/26/21,373.2388704,374.4332935,367.2957976,369.3641968,152701600,26,4,8,2,2021
3/1/21,374.4430437,379.6189762,369.5681766,378.317688,105348800,1,0,9,3,2021
3/2/21,378.5507785,378.7935513,374.841203,375.3656006,79595300,2,1,9,3,2021
3/3/21,374.6373104,375.6472239,370.2868108,370.3936462,119940200,3,2,9,3,2021
3/4/21,370.19938,372.8990123,361.129392,365.8100586,183433000,4,3,9,3,2021
3/5/21,369.4613314,373.6370411,361.8674211,372.5397034,152039600,5,4,9,3,2021
3/8/21,373.539947,376.4726318,370.393621,370.6849365,123149200,8,0,10,3,2021
3/9/21,374.6955694,378.6381976,374.1711718,375.977417,113633600,9,1,10,3,2021
3/10/21,378.4245234,380.085081,376.9484755,378.317688,109899400,10,2,10,3,2021
3/11/21,380.8910968,384.2122119,380.4152419,382.1535034,86245000,11,3,10,3,2021
3/12/21,380.7358115,382.8139317,379.8909668,382.6682739,64653600,12,4,10,3,2021
3/15/21,382.9303701,385.2221607,380.6968723,384.9502563,73427200,15,0,11,3,2021
3/16/21,385.591191,386.3292002,383.6586994,384.4647217,73722500,16,1,11,3,2021
3/17/21,383.1246062,386.61082,381.9301533,385.7756958,97959300,17,2,11,3,2021
3/18/21,383.0760543,385.251289,379.4538735,380.1627808,115349100,18,3,11,3,2021
3/19/21,379.8490839,381.4956055,377.1893112,379.4593811,113624500,19,4,11,3,2021
3/22/21,379.9951857,383.9312517,379.9367318,382.4893188,73778600,22,0,12,3,2021
3/23/21,381.8268805,383.33699,378.6604971,379.4788818,90686600,23,1,12,3,2021
3/24/21,380.9402505,382.6452261,377.5010725,377.5497742,97588600,24,2,12,3,2021
3/25/21,376.049414,380.5018132,374.0229122,379.6737061,116128600,25,3,12,3,2021
3/26/21,380.8720545,386.2110745,380.248536,385.7921448,114409100,26,4,12,3,2021
3/29/21,384.2527902,386.5423349,382.7037016,385.59729,108107600,29,0,13,3,2021
3/30/21,384.2722884,385.2757872,382.9082842,384.5743103,76262200,30,1,13,3,2021
3/31/21,385.1685981,387.7601646,385.1393712,386.1331177,112734200,31,2,13,3,2021
4/1/21,388.1498767,390.3614927,387.9355357,390.303009,99682900,1,3,13,4,2021
4/5/21,393.0796776,396.4701541,393.001749,395.9050598,91684800,5,0,14,4,2021
4/6/21,395.3205411,396.7624443,394.9697878,395.6712646,62021000,6,1,14,4,2021
4/7/21,395.4958797,396.4896262,395.018496,396.1291504,55836300,7,2,14,4,2021
4/8/21,397.4346437,398.0679144,396.460372,398.0094604,57863100,8,3,14,4,2021
4/9/21,397.8829181,401.0785287,397.756258,400.9031372,61104600,9,4,14,4,2021
4/12/21,400.2795723,401.3317728,399.6463016,401.0492554,56704900,12,0,15,4,2021
4/13/21,400.9420247,402.8905681,400.5425698,402.237793,56551000,13,1,15,4,2021
4/14/21,402.2086364,403.3095684,400.2990719,400.8641663,61659900,14,2,15,4,2021
4/15/21,403.0951761,405.4529268,403.0464744,405.1703796,60229800,15,3,15,4,2021
4/16/21,406.514906,407.1579289,405.0340235,406.5246582,82037300,16,4,15,4,2021
4/19/21,405.5503469,406.0179783,403.1438946,404.5273438,78498500,19,0,16,4,2021
4/20/21,403.2608055,404.410439,400.0262163,401.5655823,81851800,20,1,16,4,2021
4/21/21,400.922588,405.5796059,400.7764234,405.3652649,66793000,21,2,16,4,2021
4/22/21,405.189883,406.0569694,400.5523401,401.6629944,97582800,22,3,16,4,2021
4/23/21,402.2475784,407.4891652,402.1696497,406.0180054,73209200,23,4,16,4,2021
4/26/21,406.699991,407.4599218,406.0861951,406.8656006,52182400,26,0,17,4,2021
4/27/21,407.1774091,407.3820276,405.5893413,406.7779541,51303100,27,1,17,4,2021
4/28/21,407.0604657,408.2296037,406.1738749,406.6610107,51238900,28,2,17,4,2021
4/29/21,409.5059447,409.8956475,405.7257652,409.2526245,78544300,29,3,17,4,2021
4/30/21,406.8851555,407.7717465,405.6283365,406.5636292,85527000,30,4,17,4,2021
5/3/21,408.6387954,409.0382504,406.9240974,407.4404602,68128300,3,0,18,5,2021
5/4/21,405.365253,405.8816159,401.0784633,404.9268188,101591200,4,1,18,5,2021
5/5/21,406.6415651,406.885133,404.4689283,405.0534973,60162200,5,2,18,5,2021
5/6/21,405.1313948,408.424438,403.0367166,408.2880554,74321400,6,3,18,5,2021
5/7/21,409.0869756,411.9415846,408.3757465,411.2595825,67733800,7,4,18,5,2021
5/10/21,411.6298414,411.8636571,407.0605042,407.1871643,81852400,10,0,19,5,2021
5/11/21,402.4716732,404.5858263,399.5098787,403.5531006,116888000,11,1,19,5,2021
5/12/21,400.6497606,401.9747558,393.6057655,394.9794922,134811000,12,2,19,5,2021
5/13/21,396.5968087,401.7409623,396.5480772,399.7242126,106394000,13,3,19,5,2021
5/14/21,402.5788305,406.7487125,402.5496035,405.8621216,82201600,14,4,19,5,2021
5/17/21,404.7027459,405.6770176,402.7249457,404.8293762,65129200,17,0,20,5,2021
5/18/21,405.102197,405.3555172,401.1758829,401.3415222,59810200,18,1,20,5,2021
5/19/21,396.450703,400.4744207,394.9015847,400.2893066,106467100,19,2,20,5,2021
5/20/21,401.2051046,405.9108539,401.0784742,404.5955811,78022200,20,3,20,5,2021
5/21/21,406.14465,407.4404481,403.7869291,404.2643127,76578700,21,4,20,5,2021
5/24/21,406.6025641,409.5059046,406.3492439,408.385498,51376700,24,0,21,5,2021
5/25/21,409.515625,409.885853,406.8753569,407.4794006,57451400,25,1,21,5,2021
5/26/21,408.0931892,408.8141407,407.0117618,408.2880554,43088600,26,2,21,5,2021
5/27/21,409.3597748,409.8956124,408.2101115,408.5024109,56707700,27,3,21,5,2021
5/28/21,410.1391894,410.4119843,408.9895558,409.2331238,58520200,28,4,21,5,2021
6/1/21,411.6980324,411.8441672,408.4147412,408.8726501,54216600,1,1,22,6,2021
6/2/21,409.5546042,410.3924933,408.5024038,409.515625,49097100,2,2,22,6,2021
6/3/21,407.0995056,409.184432,405.5698917,407.9958191,58138800,3,3,22,6,2021
6/4/21,409.924886,412.0390691,408.0640232,411.7272949,55938800,4,4,22,6,2021
6/7/21,411.7175226,411.9026366,410.353548,411.3278198,51555000,7,0,23,6,2021
6/8/21,412.2241599,412.3215931,409.5059628,411.4155273,47134300,8,1,23,6,2021
6/9/21,412.2923314,412.3702898,410.5678811,410.8016968,48436300,9,2,23,6,2021
6/10/21,412.077972,413.7050189,410.7042452,412.7112427,51020100,10,3,23,6,2021
6/11/21,413.2860634,413.5101268,411.9415637,413.393219,45570800,11,4,23,6,2021
6/14/21,413.5102158,414.4260338,412.2144473,414.3188782,42358500,14,0,24,6,2021
6/15/21,414.4746556,414.5136051,412.6430202,413.5588379,51508500,15,1,24,6,2021
6/16/21,413.7050313,413.938847,409.1162196,411.2498474,80386100,16,2,24,6,2021
6/17/21,410.8211947,412.1364378,408.5316501,411.1134644,90949700,17,3,24,6,2021
6/18/21,407.6884219,408.4117321,405.3523101,405.5673523,118676300,18,4,24,6,2021
6/21/21,407.4049618,411.5689474,406.5545772,411.3734436,72822000,21,0,25,6,2021
6/22/21,411.3637467,414.4427375,410.611084,413.5727844,57700300,22,1,25,6,2021
6/23/21,413.6509772,414.4915778,412.986312,413.0742798,49445400,23,2,25,6,2021
6/24/21,415.3126252,415.957722,415.0486922,415.5178833,45110300,24,3,25,6,2021
6/25/21,416.2998478,417.4630266,415.9577311,416.9938354,58129500,25,4,25,6,2021
6/28/21,417.5412773,418.0104387,416.2901307,417.8345032,53159600,28,0,26,6,2021
6/29/21,418.2352006,418.8998656,417.5021063,418.0592651,35970500,29,1,26,6,2021
6/30/21,417.5803475,419.1149657,417.551025,418.4111938,64827900,30,2,26,6,2021
7/1/21,419.2029187,420.8939339,419.1344894,420.7277527,53441000,1,3,26,7,2021
7/2/21,421.9397633,424.3149817,420.8156616,423.9435425,57697700,2,4,26,7,2021
7/6/21,424.002233,424.2270593,420.3172227,423.1713867,68710400,6,1,27,7,2021
7/7/21,423.8849757,424.9601868,421.7834443,424.6669312,63549500,7,2,27,7,2021
7/8/21,419.1149491,421.9984656,417.883341,421.2067261,97595200,8,3,27,7,2021
7/9/21,422.7804096,426.015797,421.0014268,425.7030029,76238600,9,4,27,7,2021
7/12/21,425.615073,427.4918078,425.1654501,427.2278748,52889600,12,0,28,7,2021
7/13/21,426.4067964,427.9707371,425.4977665,425.7714539,52911300,13,1,28,7,2021
7/14/21,427.540625,428.0489228,425.1067613,426.4067688,64130400,14,2,28,7,2021
7/15/21,425.0090236,425.7127954,422.9661375,424.9503784,55126400,15,3,28,7,2021
7/16/21,426.1819961,426.2308572,421.2067324,421.6172485,75874700,16,4,28,7,2021
7/19/21,416.5833094,421.6856473,412.4584307,415.3908081,147987000,19,0,29,7,2021
7/20/21,416.0848315,422.6729269,415.2539852,421.3435669,99608200,20,1,29,7,2021
7/21/21,422.5947367,424.9015561,421.294729,424.7549133,64724400,21,2,29,7,2021
7/22/21,424.9406068,425.8985276,423.9142866,425.6443787,47878500,22,3,29,7,2021
7/23/21,427.6579426,430.375278,426.9444164,430.023407,63766600,23,4,29,7,2021
7/26/21,429.4076241,431.0888552,429.358763,431.079071,43719200,26,0,30,7,2021
7/27/21,429.9940872,430.0234098,426.162434,429.1143799,67397100,27,1,30,7,2021
7/28/21,429.7692924,430.3753124,427.4527187,428.938446,52472400,28,2,30,7,2021
7/29/21,429.9060683,431.8414182,429.8962841,430.7173462,47435300,29,3,30,7,2021
7/30/21,428.0391594,430.1406907,427.9023008,428.6256409,68951200,30,4,30,7,2021
8/2/21,430.4143308,430.9910281,427.3548791,427.7263184,58783300,2,0,31,8,2021
8/3/21,428.5571793,431.3331597,426.2699286,431.2060852,58053900,3,1,31,8,2021
8/4/21,429.8669773,431.176769,428.8406572,429.085022,46732200,4,2,31,8,2021
8/5/21,430.2970727,431.8903359,429.9647402,431.8023682,38969700,5,3,31,8,2021
8/6/21,432.1347366,432.9557988,431.8414809,432.5159302,46930000,6,4,31,8,2021
8/9/21,432.4865804,432.8189129,431.3625083,432.164032,41222600,9,0,32,8,2021
8/10/21,432.6332003,433.4445082,431.9196742,432.7016296,43339300,10,1,32,8,2021
8/11/21,433.8159317,433.8745768,432.6429687,433.776825,44034300,11,2,32,8,2021
8/12/21,433.6204386,435.223486,432.6820862,435.0768433,38909400,12,3,32,8,2021
8/13/21,435.5460436,435.8881603,435.0377755,435.8686218,39470300,13,4,32,8,2021
8/16/21,434.5099252,437.0317568,432.8873394,436.894928,73740000,16,0,33,8,2021
8/17/21,434.2265103,434.9302822,430.9129388,434.0310364,92673900,17,1,33,8,2021
8/18/21,432.9752813,434.6076512,429.026368,429.2804871,89351900,18,2,33,8,2021
8/19/21,426.4361155,431.1963668,426.2895026,429.9451904,92812200,19,3,33,8,2021
8/20/21,430.3068499,433.7083886,429.7985521,433.366272,72008700,20,4,33,8,2021
8/23/21,435.1257659,438.126573,433.4445348,437.1784363,54973000,23,0,34,8,2021
8/24/21,437.8723755,438.4295344,437.3347849,437.8723755,38744700,24,1,34,8,2021
8/25/21,438.0679494,439.3288505,437.6769418,438.7912598,40529700,25,2,34,8,2021
8/26/21,438.4979329,438.7422976,436.1031759,436.2009277,57829600,26,3,34,8,2021
8/27/21,437.0415611,440.4919909,436.9829159,440.1010132,77235100,27,4,34,8,2021
8/30/21,440.8047384,442.8574085,440.5505895,442.0363464,48357400,30,0,35,8,2021
8/31/21,441.9386286,442.2904996,440.7559114,441.3814697,59300200,31,1,35,8,2021
9/1/21,442.3589063,442.8964969,441.371663,441.6160278,48721400,1,2,35,9,2021
9/2/21,443.1018364,443.8153626,441.7236153,442.974762,42501000,2,3,35,9,2021
9/3/21,441.7920063,443.4048079,441.3716762,442.8671875,47170500,3,4,35,9,2021
9/7/21,442.5055459,442.6032978,440.5799501,441.2837219,51671500,7,1,36,9,2021
9/8/21,440.7266163,441.4890334,438.7423454,440.7461548,56181900,8,2,36,9,2021
9/9/21,440.5409113,442.3687554,438.6055312,438.8596802,57970400,9,3,36,9,2021
9/10/21,440.8731914,441.3130301,435.2723396,435.3994141,89948200,10,4,36,9,2021
9/13/21,438.5272651,438.8009524,434.0993467,436.5136719,83738600,13,0,37,9,2021
9/14/21,438.0189963,438.2340386,433.2294524,434.1580505,78197100,14,1,37,9,2021
9/15/21,434.597867,438.3024454,433.4444725,437.7843933,78792200,15,2,37,9,2021
9/16/21,437.2370365,438.2535725,434.0114034,437.0904236,77786700,16,3,37,9,2021
9/17/21,436.2844008,436.7256487,432.4600734,432.8327026,118425000,17,4,37,9,2021
9/20/21,426.4392626,428.0866477,420.5360878,425.6155701,166445500,20,0,38,9,2021
9/21/21,428.0572384,429.4104583,424.6644031,425.2135315,92526100,21,1,38,9,2021
9/22/21,427.5865529,431.4893146,425.3312064,429.3614197,102350100,22,2,38,9,2021
9/23/21,431.3128321,436.2550177,431.0676844,434.578186,76396000,23,3,38,9,2021
9/24/21,432.8719159,436.0392343,432.6463692,435.2939758,62094800,24,4,38,9,2021
9/27/21,434.2153287,435.4312515,433.3229876,434.048645,61371100,27,0,39,9,2021
9/28/21,431.1559159,431.4991286,424.5369288,425.3017883,130436300,28,1,39,9,2021
9/29/21,426.7432361,428.5573348,425.4292483,426.0176086,82329200,29,2,39,9,2021
9/30/21,427.5571382,428.2925812,420.4576713,420.8106995,140506000,30,3,39,9,2021
10/1/21,422.6149708,427.5669417,418.9377559,425.811676,129240100,1,4,39,10,2021
10/4/21,424.5957342,425.5370928,418.0845982,420.3203735,128570000,4,0,40,10,2021
10/5/21,421.889282,427.0373825,421.0558039,424.6937866,90682500,5,1,40,10,2021
10/6/21,420.9381322,426.6745934,419.2417296,426.4588623,113032200,6,2,40,10,2021
10/7/21,429.8811558,433.1072776,429.6948412,430.1459045,72437500,7,3,40,10,2021
10/8/21,430.9500017,431.3520475,428.7044407,429.3614197,74557400,8,4,40,10,2021
10/11/21,428.6749897,431.7148265,426.1842812,426.2529297,65233300,11,0,41,10,2021
10/12/21,427.2139336,427.6355804,424.3800123,425.2037048,71181200,12,1,41,10,2021
10/13/21,426.2725502,427.586538,423.1640946,426.733429,72974000,13,2,41,10,2021
10/14/21,430.5577134,434.0682445,430.0674181,433.9113464,70236800,14,3,41,10,2021
10/15/21,436.1176857,437.5983871,435.4704922,437.2159424,66260200,15,4,41,10,2021
10/18/21,435.3528423,438.8633437,434.6664169,438.5103455,62213200,18,0,42,10,2021
10/19/21,440.2067545,441.9619902,439.5693467,441.8933716,46996800,19,1,42,10,2021
10/20/21,442.3738735,443.9428245,442.2562074,443.6290283,49571600,20,2,42,10,2021
10/21/21,443.0014202,445.0214345,442.5503568,444.7861023,41305400,21,3,42,10,2021
10/22/21,444.3349803,445.845098,442.2953353,444.3251648,58845100,22,4,42,10,2021
10/25/21,445.4626686,447.0512205,443.609368,446.7080078,45214500,25,0,43,10,2021
10/26/21,448.3260602,449.5910006,446.7178771,447.1101074,56075100,26,1,43,10,2021
10/27/21,447.5906257,448.2868367,445.0508695,445.1293335,72438000,27,2,43,10,2021
10/28/21,446.6197812,449.50272,446.6099957,449.4242859,51437900,28,3,43,10,2021
10/29/21,447.0218113,450.6401928,446.7178306,450.3362122,70162400,29,4,43,10,2021
11/1/21,451.3658341,451.7580943,449.3066178,451.1109009,48433600,1,0,44,11,2021
11/2/21,451.2873989,453.2583956,451.1501019,452.9347839,48908400,2,1,44,11,2021
11/3/21,452.3464705,456.1217506,451.8855916,455.7001038,52509800,3,2,44,11,2021
11/4/21,456.3276617,457.9358448,455.964848,457.8475952,52847100,4,3,44,11,2021
11/5/21,460.1715697,461.5149741,457.8573902,459.4361267,66390600,5,4,44,11,2021
11/8/21,460.5834125,461.1031243,459.1125266,459.8283386,50405200,8,0,45,11,2021
11/9/21,460.2107893,460.455937,456.8375553,458.3084412,51149100,9,1,45,11,2021
11/10/21,456.5434094,458.3084906,453.0721398,454.62146,69429700,10,2,45,11,2021
11/11/21,456.1805771,456.2590411,454.7489231,454.7685242,34848500,11,3,45,11,2021
11/12/21,456.0922977,458.7791064,455.1018916,458.2005615,53466700,12,4,45,11,2021
11/15/21,459.5440191,459.7107028,457.1807921,458.3574829,46980500,15,0,46,11,2021
11/16/21,458.082907,461.3580761,458.0044729,460.1715698,48857500,16,1,46,11,2021
11/17/21,459.8970045,460.0833191,458.4065175,459.0537109,47858300,17,2,46,11,2021
11/18/21,460.1323138,460.8873877,457.2886071,460.6128235,50625600,18,3,46,11,2021
11/19/21,460.49512,461.7993222,459.4066789,459.7891235,57315600,19,4,46,11,2021
11/22/21,461.7503189,464.348878,458.2790198,458.494751,72762000,22,0,47,11,2021
11/23/21,458.1515481,459.9950632,455.4353228,459.1027222,73206500,23,1,47,11,2021
11/24/21,457.0140899,460.4559728,456.1609808,460.3284912,61858800,24,2,47,11,2021
11/26/21,453.3662616,454.8959806,448.8849553,450.061676,112669600,26,4,47,11,2021
11/29/21,455.0627466,457.5044079,452.7681679,455.5824585,86268800,29,0,48,11,2021
11/30/21,453.032871,455.0234688,446.4629019,446.717865,148559600,30,1,48,11,2021
12/1/21,452.6798668,455.6510552,441.5501573,441.756073,131939200,1,2,48,12,2021
12/2/21,441.9816028,450.1597247,441.5697416,448.5221252,127637800,2,3,48,12,2021
12/3/21,450.2578114,451.3658537,440.2067575,444.6194153,137331600,3,4,48,12,2021
12/6/21,447.2767878,451.8463435,444.7566628,449.8851624,98977500,6,0,49,12,2021
12/7/21,455.3960981,459.7793394,449.7478864,459.190979,95484700,7,1,49,12,2021
12/8/21,459.6028598,460.8776157,457.7691301,460.4069214,72238800,8,2,49,12,2021
12/9/21,459.0635131,460.5147981,457.0925463,457.2984619,61272600,9,3,49,12,2021
12/10/21,460.122539,461.7601085,457.4553314,461.6032104,77159800,10,4,49,12,2021
12/13/21,461.0639241,461.4267378,457.2199955,457.5141907,87724700,13,0,50,12,2021
12/14/21,454.1017064,456.7002655,451.3168326,454.3664551,97264100,14,1,50,12,2021
12/15/21,454.4253391,461.7209061,451.7973334,461.4659729,116899300,15,2,50,12,2021
12/16/21,463.3977557,463.691921,455.7785468,457.3965454,116568600,16,3,50,12,2021
12/17/21,454.1816456,457.3207217,450.7473708,452.5284729,135511600,17,4,50,12,2021
12/20/21,447.2245654,448.1298614,443.9378897,447.7165833,107134800,20,0,51,12,2021
12/21/21,451.2885709,455.8151408,449.0253009,455.6675415,69806300,21,1,51,12,2021
12/22/21,455.4018944,460.3417428,455.1952252,460.2236633,58890200,22,2,51,12,2021
12/23/21,461.2667471,464.6518324,461.1585176,463.0872192,56439700,23,3,51,12,2021
12/27/21,464.5238717,469.6900589,464.4746819,469.6408691,56808600,27,0,52,12,2021
12/28/21,470.0935164,471.1661117,468.4600136,469.2570801,47274600,28,1,52,12,2021
12/29/21,469.3653735,470.9201367,468.322298,469.8573914,54503000,29,2,52,12,2021
12/30/21,470.3001735,471.3530989,468.0762733,468.5584412,55329000,30,3,52,12,2021
12/31/21,468.0467305,469.2472252,467.0922148,467.3775635,65237400,31,4,52,12,2021
1/3/22,468.6961549,470.2214281,466.2852856,470.0836487,72668200,3,0,1,1,2022
1/4/22,471.5695919,472.3174686,467.9876875,469.926239,71178700,4,1,1,1,2022
1/5/22,469.5424812,470.3493977,460.8042393,460.9026489,104538900,5,2,1,1,2022
1/6/22,460.4204452,463.3036624,457.999696,460.469635,86858900,6,3,1,1,2022
1/7/22,460.4794918,461.7095364,457.2321562,458.6491699,85111600,7,4,1,1,2022
1/10/22,455.3132925,458.3047391,449.3106692,458.0784302,119362000,10,0,2,1,2022
1/11/22,457.8029325,462.3491725,454.6736762,462.2507629,74303100,11,1,2,1,2022
1/12/22,464.0613653,465.6456783,461.4536768,463.5004578,67605400,12,2,2,1,2022
1/13/22,464.6517913,465.3307783,456.0414795,457.1140747,91173100,13,3,2,1,2022
1/14/22,453.8274415,457.6651748,452.558027,457.3010864,95890900,14,4,2,1,2022
1/18/22,452.4005389,452.617028,448.0412682,449.2024231,109709100,18,1,3,1,2022
1/19/22,450.8162689,452.2726225,444.2527377,444.5381165,109357600,19,2,3,1,2022
1/20/22,446.5061694,451.4164976,437.4038397,439.6179199,122379700,20,3,3,1,2022
1/21/22,438.4469536,440.9070429,430.9584562,430.9879761,202271200,21,4,3,1,2022
1/24/22,425.1329213,433.349625,414.0428503,432.8182373,251783900,24,0,4,1,2022
1/25/22,426.1465026,432.7001841,420.330848,427.5339966,167997300,25,1,4,1,2022
1/26/22,433.6842137,436.9512194,422.0135347,426.4613953,186391100,26,2,4,1,2022
1/27/22,431.2634483,434.5402737,422.5940972,424.3554993,149878300,27,3,4,1,2022
1/28/22,425.7725621,434.9437821,420.990163,434.8945923,164457400,28,4,4,1,2022
1/31/22,434.1959058,443.091597,432.7887419,442.7275085,152251400,31,0,5,1,2022
2/1/22,443.4852138,446.3881312,439.8049298,445.7189941,123155400,1,1,5,2,2022
2/2/22,448.2282645,450.8064333,445.817365,450.0487366,117361000,2,2,5,2,2022
2/3/22,443.7508981,445.7386393,438.5945308,439.4703369,118024400,3,3,5,2,2022
2/4/22,439.2243144,445.5516564,436.7445254,441.5368042,118454400,4,4,5,2,2022
2/7/22,442.3338923,443.7902459,438.7323181,440.119812,84472900,7,0,6,2,2022
2/8/22,439.5982765,444.7054241,438.112373,443.7410583,81012000,8,1,6,2,2022
2/9/22,447.9527173,450.5702558,447.7460782,450.2356873,92589900,9,2,6,2,2022
2/10/22,444.1346529,450.4029552,440.0607608,442.1469116,140103700,10,3,6,2,2022
